"","article_name","year","yearweek_start","yearweek_end","month","week","promo_01","promo_02","promo_03","promo_04","promo_05","sales","date"
"4576","M-CLAS JOG. SCHOKOLA 200G",2021,"2021-12-20","2021-12-26",12,51,0,0,0,0,0,20758,"2021-12-20"
"4577","M-CLAS JOG. SCHOKOLA 200G",2021,"2021-12-27","2022-01-02",12,52,0,0,0,0,0,18247,"2021-12-27"
"4578","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-01-03","2022-01-09",1,1,0,0,0,0,0,26442,"2022-01-03"
"4579","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-01-10","2022-01-16",1,2,0,0,0,0,0,25218,"2022-01-10"
"4580","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-01-17","2022-01-23",1,3,0,0,0,0,0,25423,"2022-01-17"
"4581","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-01-24","2022-01-30",1,4,0,0,0,0,0,25299,"2022-01-24"
"4582","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-01-31","2022-02-06",2,5,0,0,0,0,0,24368,"2022-01-31"
"4583","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-02-07","2022-02-13",2,6,0,0,0,0,0,24307,"2022-02-07"
"4584","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-02-14","2022-02-20",2,7,0,0,0,0,0,23402,"2022-02-14"
"4585","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-02-21","2022-02-27",2,8,0,0,0,0,0,22735,"2022-02-21"
"4586","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-02-28","2022-03-06",3,9,0,0,0,0,0,24027,"2022-02-28"
"4587","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-03-07","2022-03-13",3,10,0,0,0,0,0,25301,"2022-03-07"
"4588","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-03-14","2022-03-20",3,11,0,0,0,0,0,25819,"2022-03-14"
"4589","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-03-21","2022-03-27",3,12,0,0,0,0,0,23336,"2022-03-21"
"4590","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-03-28","2022-04-03",3,13,0,0,0,0,0,25431,"2022-03-28"
"4591","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-04-04","2022-04-10",4,14,0,0,0,0,0,14101,"2022-04-04"
"4592","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-04-11","2022-04-17",4,15,0,0,0,0,0,18913,"2022-04-11"
"4593","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-04-18","2022-04-24",4,16,0,0,0,0,0,18096,"2022-04-18"
"4594","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-04-25","2022-05-01",4,17,0,0,0,0,0,21564,"2022-04-25"
"4595","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-05-02","2022-05-08",5,18,0,0,0,0,0,23512,"2022-05-02"
"4596","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-05-09","2022-05-15",5,19,0,0,0,0,0,22051,"2022-05-09"
"4597","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-05-16","2022-05-22",5,20,0,0,0,0,0,22367,"2022-05-16"
"4598","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-05-23","2022-05-29",5,21,0,0,0,0,0,21696,"2022-05-23"
"4599","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-05-30","2022-06-05",6,22,0,0,0,0,0,23630,"2022-05-30"
"4600","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-06-06","2022-06-12",6,23,0,0,0,0,0,21264,"2022-06-06"
"4601","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-06-13","2022-06-19",6,24,0,0,0,0,0,19444,"2022-06-13"
"4602","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-06-20","2022-06-26",6,25,0,0,0,0,0,21963,"2022-06-20"
"4603","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-06-27","2022-07-03",6,26,0,0,0,0,0,21903,"2022-06-27"
"4604","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-07-04","2022-07-10",7,27,0,0,0,0,0,19725,"2022-07-04"
"4605","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-07-11","2022-07-17",7,28,0,0,0,0,0,17974,"2022-07-11"
"4606","M-CLAS JOG. SCHOKOLA 200G",2022,"2022-07-18","2022-07-24",7,29,0,0,0,0,0,17815,"2022-07-18"
"4607","M-CLAS JOG. VANILLE 200G",2016,"2016-01-04","2016-01-10",1,1,0,0,0,0,0,5466,"2016-01-04"
"4608","M-CLAS JOG. VANILLE 200G",2016,"2016-01-11","2016-01-17",1,2,0,0,0,0,0,5157,"2016-01-11"
"4609","M-CLAS JOG. VANILLE 200G",2016,"2016-01-18","2016-01-24",1,3,0,0,0,0,0,5189,"2016-01-18"
"4610","M-CLAS JOG. VANILLE 200G",2016,"2016-01-25","2016-01-31",1,4,0,0,0,0,0,3763,"2016-01-25"
"4611","M-CLAS JOG. VANILLE 200G",2016,"2016-02-01","2016-02-07",2,5,0,0,0,0,0,4008,"2016-02-01"
"4612","M-CLAS JOG. VANILLE 200G",2016,"2016-02-08","2016-02-14",2,6,0,0,0,0,0,5000,"2016-02-08"
"4613","M-CLAS JOG. VANILLE 200G",2016,"2016-02-15","2016-02-21",2,7,0,0,0,0,0,5268,"2016-02-15"
"4614","M-CLAS JOG. VANILLE 200G",2016,"2016-02-22","2016-02-28",2,8,0,0,0,0,0,3791,"2016-02-22"
"4615","M-CLAS JOG. VANILLE 200G",2016,"2016-02-29","2016-03-06",3,9,0,0,0,0,0,4768,"2016-02-29"
"4616","M-CLAS JOG. VANILLE 200G",2016,"2016-03-07","2016-03-13",3,10,0,0,0,0,0,5313,"2016-03-07"
"4617","M-CLAS JOG. VANILLE 200G",2016,"2016-03-14","2016-03-20",3,11,0,0,0,0,0,5452,"2016-03-14"
"4618","M-CLAS JOG. VANILLE 200G",2016,"2016-03-21","2016-03-27",3,12,0,0,0,0,0,4139,"2016-03-21"
"4619","M-CLAS JOG. VANILLE 200G",2016,"2016-03-28","2016-04-03",3,13,0,0,0,0,0,4052,"2016-03-28"
"4620","M-CLAS JOG. VANILLE 200G",2016,"2016-04-04","2016-04-10",4,14,0,0,0,0,0,5118,"2016-04-04"
"4621","M-CLAS JOG. VANILLE 200G",2016,"2016-04-11","2016-04-17",4,15,0,0,0,0,0,5397,"2016-04-11"
"4622","M-CLAS JOG. VANILLE 200G",2016,"2016-04-18","2016-04-24",4,16,0,0,0,0,0,3842,"2016-04-18"
"4623","M-CLAS JOG. VANILLE 200G",2016,"2016-04-25","2016-05-01",4,17,0,0,0,0,0,4775,"2016-04-25"
"4624","M-CLAS JOG. VANILLE 200G",2016,"2016-05-02","2016-05-08",5,18,0,0,0,0,0,5114,"2016-05-02"
"4625","M-CLAS JOG. VANILLE 200G",2016,"2016-05-09","2016-05-15",5,19,0,0,0,0,0,6203,"2016-05-09"
"4626","M-CLAS JOG. VANILLE 200G",2016,"2016-05-16","2016-05-22",5,20,0,0,0,0,0,5315,"2016-05-16"
"4627","M-CLAS JOG. VANILLE 200G",2016,"2016-05-23","2016-05-29",5,21,0,0,0,0,0,5518,"2016-05-23"
"4628","M-CLAS JOG. VANILLE 200G",2016,"2016-05-30","2016-06-05",6,22,0,0,0,0,0,5839,"2016-05-30"
"4629","M-CLAS JOG. VANILLE 200G",2016,"2016-06-06","2016-06-12",6,23,0,0,0,0,0,5582,"2016-06-06"
"4630","M-CLAS JOG. VANILLE 200G",2016,"2016-06-13","2016-06-19",6,24,0,0,0,0,0,5616,"2016-06-13"
"4631","M-CLAS JOG. VANILLE 200G",2016,"2016-06-20","2016-06-26",6,25,0,0,0,0,0,5554,"2016-06-20"
"4632","M-CLAS JOG. VANILLE 200G",2016,"2016-06-27","2016-07-03",6,26,0,0,0,0,0,5402,"2016-06-27"
"4633","M-CLAS JOG. VANILLE 200G",2016,"2016-07-04","2016-07-10",7,27,0,0,0,0,0,4773,"2016-07-04"
"4634","M-CLAS JOG. VANILLE 200G",2016,"2016-07-11","2016-07-17",7,28,0,0,0,0,0,3351,"2016-07-11"
"4635","M-CLAS JOG. VANILLE 200G",2016,"2016-07-18","2016-07-24",7,29,0,0,0,0,0,3484,"2016-07-18"
"4636","M-CLAS JOG. VANILLE 200G",2016,"2016-07-25","2016-07-31",7,30,0,0,0,0,0,4202,"2016-07-25"
"4637","M-CLAS JOG. VANILLE 200G",2016,"2016-08-01","2016-08-07",8,31,0,0,0,0,0,4389,"2016-08-01"
"4638","M-CLAS JOG. VANILLE 200G",2016,"2016-08-08","2016-08-14",8,32,0,0,0,0,0,4810,"2016-08-08"
"4639","M-CLAS JOG. VANILLE 200G",2016,"2016-08-15","2016-08-21",8,33,0,0,0,0,0,5067,"2016-08-15"
"4640","M-CLAS JOG. VANILLE 200G",2016,"2016-08-22","2016-08-28",8,34,0,0,0,0,0,3770,"2016-08-22"
"4641","M-CLAS JOG. VANILLE 200G",2016,"2016-08-29","2016-09-04",9,35,0,0,0,0,0,4365,"2016-08-29"
"4642","M-CLAS JOG. VANILLE 200G",2016,"2016-09-05","2016-09-11",9,36,0,0,0,0,0,4825,"2016-09-05"
"4643","M-CLAS JOG. VANILLE 200G",2016,"2016-09-12","2016-09-18",9,37,0,0,0,0,0,4979,"2016-09-12"
"4644","M-CLAS JOG. VANILLE 200G",2016,"2016-09-19","2016-09-25",9,38,0,0,0,0,0,5105,"2016-09-19"
"4645","M-CLAS JOG. VANILLE 200G",2016,"2016-09-26","2016-10-02",9,39,0,0,0,0,0,5028,"2016-09-26"
"4646","M-CLAS JOG. VANILLE 200G",2016,"2016-10-03","2016-10-09",10,40,0,0,0,0,0,4567,"2016-10-03"
"4647","M-CLAS JOG. VANILLE 200G",2016,"2016-10-10","2016-10-16",10,41,0,0,0,0,0,4645,"2016-10-10"
"4648","M-CLAS JOG. VANILLE 200G",2016,"2016-10-17","2016-10-23",10,42,0,0,0,0,0,4892,"2016-10-17"
"4649","M-CLAS JOG. VANILLE 200G",2016,"2016-10-24","2016-10-30",10,43,0,0,0,0,0,3615,"2016-10-24"
"4650","M-CLAS JOG. VANILLE 200G",2016,"2016-10-31","2016-11-06",11,44,0,0,0,0,0,4024,"2016-10-31"
"4651","M-CLAS JOG. VANILLE 200G",2016,"2016-11-07","2016-11-13",11,45,0,0,0,0,0,4690,"2016-11-07"
"4652","M-CLAS JOG. VANILLE 200G",2016,"2016-11-14","2016-11-20",11,46,0,0,0,0,0,4719,"2016-11-14"
"4653","M-CLAS JOG. VANILLE 200G",2016,"2016-11-21","2016-11-27",11,47,0,0,0,0,0,4916,"2016-11-21"
"4654","M-CLAS JOG. VANILLE 200G",2016,"2016-11-28","2016-12-04",12,48,0,0,0,0,0,3489,"2016-11-28"
"4655","M-CLAS JOG. VANILLE 200G",2016,"2016-12-05","2016-12-11",12,49,0,0,0,0,0,3321,"2016-12-05"
"4656","M-CLAS JOG. VANILLE 200G",2016,"2016-12-12","2016-12-18",12,50,0,0,0,0,0,3994,"2016-12-12"
"4657","M-CLAS JOG. VANILLE 200G",2016,"2016-12-19","2016-12-25",12,51,0,0,0,0,0,4536,"2016-12-19"
"4658","M-CLAS JOG. VANILLE 200G",2016,"2016-12-26","2017-01-01",12,52,0,0,0,0,0,3426,"2016-12-26"
"4659","M-CLAS JOG. VANILLE 200G",2017,"2017-01-02","2017-01-08",1,1,0,0,0,0,0,4410,"2017-01-02"
"4660","M-CLAS JOG. VANILLE 200G",2017,"2017-01-09","2017-01-15",1,2,0,0,0,0,0,4963,"2017-01-09"
"4661","M-CLAS JOG. VANILLE 200G",2017,"2017-01-16","2017-01-22",1,3,0,0,0,0,0,4751,"2017-01-16"
"4662","M-CLAS JOG. VANILLE 200G",2017,"2017-01-23","2017-01-29",1,4,0,0,0,0,0,4817,"2017-01-23"
"4663","M-CLAS JOG. VANILLE 200G",2017,"2017-01-30","2017-02-05",2,5,0,0,0,0,0,3580,"2017-01-30"
"4664","M-CLAS JOG. VANILLE 200G",2017,"2017-02-06","2017-02-12",2,6,0,0,0,0,0,3999,"2017-02-06"
"4665","M-CLAS JOG. VANILLE 200G",2017,"2017-02-13","2017-02-19",2,7,0,0,0,0,0,4403,"2017-02-13"
"4666","M-CLAS JOG. VANILLE 200G",2017,"2017-02-20","2017-02-26",2,8,0,0,0,0,0,4478,"2017-02-20"
"4667","M-CLAS JOG. VANILLE 200G",2017,"2017-02-27","2017-03-05",3,9,0,0,0,0,0,5076,"2017-02-27"
"4668","M-CLAS JOG. VANILLE 200G",2017,"2017-03-06","2017-03-12",3,10,0,0,0,0,0,5126,"2017-03-06"
"4669","M-CLAS JOG. VANILLE 200G",2017,"2017-03-13","2017-03-19",3,11,0,0,0,0,0,3739,"2017-03-13"
"4670","M-CLAS JOG. VANILLE 200G",2017,"2017-03-20","2017-03-26",3,12,0,0,0,0,0,4365,"2017-03-20"
"4671","M-CLAS JOG. VANILLE 200G",2017,"2017-03-27","2017-04-02",3,13,0,0,0,0,0,4802,"2017-03-27"
"4672","M-CLAS JOG. VANILLE 200G",2017,"2017-04-03","2017-04-09",4,14,0,0,0,0,0,5156,"2017-04-03"
"4673","M-CLAS JOG. VANILLE 200G",2017,"2017-04-10","2017-04-16",4,15,0,0,0,0,0,4980,"2017-04-10"
"4674","M-CLAS JOG. VANILLE 200G",2017,"2017-04-17","2017-04-23",4,16,0,0,0,0,0,4017,"2017-04-17"
"4675","M-CLAS JOG. VANILLE 200G",2017,"2017-04-24","2017-04-30",4,17,0,0,0,0,0,4554,"2017-04-24"
"4676","M-CLAS JOG. VANILLE 200G",2017,"2017-05-01","2017-05-07",5,18,0,0,0,0,0,4938,"2017-05-01"
"4677","M-CLAS JOG. VANILLE 200G",2017,"2017-05-08","2017-05-14",5,19,0,0,0,0,0,5098,"2017-05-08"
"4678","M-CLAS JOG. VANILLE 200G",2017,"2017-05-15","2017-05-21",5,20,0,0,0,0,0,3479,"2017-05-15"
"4679","M-CLAS JOG. VANILLE 200G",2017,"2017-05-22","2017-05-28",5,21,0,0,0,0,0,3480,"2017-05-22"
"4680","M-CLAS JOG. VANILLE 200G",2017,"2017-05-29","2017-06-04",6,22,0,0,0,0,0,4847,"2017-05-29"
"4681","M-CLAS JOG. VANILLE 200G",2017,"2017-06-05","2017-06-11",6,23,0,0,0,0,0,4305,"2017-06-05"
"4682","M-CLAS JOG. VANILLE 200G",2017,"2017-06-12","2017-06-18",6,24,0,0,0,0,0,4339,"2017-06-12"
"4683","M-CLAS JOG. VANILLE 200G",2017,"2017-06-19","2017-06-25",6,25,0,0,0,0,0,4739,"2017-06-19"
"4684","M-CLAS JOG. VANILLE 200G",2017,"2017-06-26","2017-07-02",6,26,0,0,0,0,0,4601,"2017-06-26"
"4685","M-CLAS JOG. VANILLE 200G",2017,"2017-07-03","2017-07-09",7,27,0,0,0,0,0,4277,"2017-07-03"
"4686","M-CLAS JOG. VANILLE 200G",2017,"2017-07-10","2017-07-16",7,28,0,0,0,0,0,3898,"2017-07-10"
"4687","M-CLAS JOG. VANILLE 200G",2017,"2017-07-17","2017-07-23",7,29,0,0,0,0,0,2876,"2017-07-17"
"4688","M-CLAS JOG. VANILLE 200G",2017,"2017-07-24","2017-07-30",7,30,0,0,0,0,0,3015,"2017-07-24"
"4689","M-CLAS JOG. VANILLE 200G",2017,"2017-07-31","2017-08-06",8,31,0,0,0,0,0,3699,"2017-07-31"
"4690","M-CLAS JOG. VANILLE 200G",2017,"2017-08-07","2017-08-13",8,32,0,0,0,0,0,4481,"2017-08-07"
"4691","M-CLAS JOG. VANILLE 200G",2017,"2017-08-14","2017-08-20",8,33,0,0,0,0,0,4424,"2017-08-14"
"4692","M-CLAS JOG. VANILLE 200G",2017,"2017-08-21","2017-08-27",8,34,0,0,0,0,0,4551,"2017-08-21"
"4693","M-CLAS JOG. VANILLE 200G",2017,"2017-08-28","2017-09-03",8,35,0,0,0,0,0,4788,"2017-08-28"
"4694","M-CLAS JOG. VANILLE 200G",2017,"2017-09-04","2017-09-10",9,36,0,0,0,0,0,4588,"2017-09-04"
"4695","M-CLAS JOG. VANILLE 200G",2017,"2017-09-11","2017-09-17",9,37,0,0,0,0,0,3154,"2017-09-11"
"4696","M-CLAS JOG. VANILLE 200G",2017,"2017-09-18","2017-09-24",9,38,0,0,0,0,0,3465,"2017-09-18"
"4697","M-CLAS JOG. VANILLE 200G",2017,"2017-09-25","2017-10-01",9,39,0,0,0,0,0,4080,"2017-09-25"
"4698","M-CLAS JOG. VANILLE 200G",2017,"2017-10-02","2017-10-08",10,40,0,0,0,0,0,3950,"2017-10-02"
"4699","M-CLAS JOG. VANILLE 200G",2017,"2017-10-09","2017-10-15",10,41,0,0,0,0,0,3879,"2017-10-09"
"4700","M-CLAS JOG. VANILLE 200G",2017,"2017-10-16","2017-10-22",10,42,0,0,0,0,0,4579,"2017-10-16"
"4701","M-CLAS JOG. VANILLE 200G",2017,"2017-10-23","2017-10-29",10,43,0,0,0,0,0,4578,"2017-10-23"
"4702","M-CLAS JOG. VANILLE 200G",2017,"2017-10-30","2017-11-05",11,44,0,0,0,0,0,4666,"2017-10-30"
"4703","M-CLAS JOG. VANILLE 200G",2017,"2017-11-06","2017-11-12",11,45,0,0,0,0,0,4548,"2017-11-06"
"4704","M-CLAS JOG. VANILLE 200G",2017,"2017-11-13","2017-11-19",11,46,0,0,0,0,0,4325,"2017-11-13"
"4705","M-CLAS JOG. VANILLE 200G",2017,"2017-11-20","2017-11-26",11,47,0,0,0,0,0,3170,"2017-11-20"
"4706","M-CLAS JOG. VANILLE 200G",2017,"2017-11-27","2017-12-03",11,48,0,0,0,0,0,3704,"2017-11-27"
"4707","M-CLAS JOG. VANILLE 200G",2017,"2017-12-04","2017-12-10",12,49,0,0,0,0,0,3527,"2017-12-04"
"4708","M-CLAS JOG. VANILLE 200G",2017,"2017-12-11","2017-12-17",12,50,0,0,0,0,0,4216,"2017-12-11"
"4709","M-CLAS JOG. VANILLE 200G",2017,"2017-12-18","2017-12-24",12,51,0,0,0,0,0,4612,"2017-12-18"
"4710","M-CLAS JOG. VANILLE 200G",2017,"2017-12-25","2017-12-31",12,52,0,0,0,0,0,2274,"2017-12-25"
"4711","M-CLAS JOG. VANILLE 200G",2018,"2018-01-01","2018-01-07",1,1,0,0,0,0,0,3171,"2018-01-01"
"4712","M-CLAS JOG. VANILLE 200G",2018,"2018-01-08","2018-01-14",1,2,0,0,0,0,0,4272,"2018-01-08"
"4713","M-CLAS JOG. VANILLE 200G",2018,"2018-01-15","2018-01-21",1,3,0,0,0,0,0,4590,"2018-01-15"
"4714","M-CLAS JOG. VANILLE 200G",2018,"2018-01-22","2018-01-28",1,4,0,0,0,0,0,4744,"2018-01-22"
"4715","M-CLAS JOG. VANILLE 200G",2018,"2018-01-29","2018-02-04",2,5,0,0,0,0,0,3101,"2018-01-29"
"4716","M-CLAS JOG. VANILLE 200G",2018,"2018-02-05","2018-02-11",2,6,0,0,0,0,0,3430,"2018-02-05"
"4717","M-CLAS JOG. VANILLE 200G",2018,"2018-02-12","2018-02-18",2,7,0,0,0,0,0,4183,"2018-02-12"
"4718","M-CLAS JOG. VANILLE 200G",2018,"2018-02-19","2018-02-25",2,8,0,0,0,0,0,4681,"2018-02-19"
"4719","M-CLAS JOG. VANILLE 200G",2018,"2018-02-26","2018-03-04",3,9,0,0,0,0,0,4405,"2018-02-26"
"4720","M-CLAS JOG. VANILLE 200G",2018,"2018-03-05","2018-03-11",3,10,0,0,0,0,0,4790,"2018-03-05"
"4721","M-CLAS JOG. VANILLE 200G",2018,"2018-03-12","2018-03-18",3,11,0,0,0,0,0,4703,"2018-03-12"
"4722","M-CLAS JOG. VANILLE 200G",2018,"2018-03-19","2018-03-25",3,12,0,0,0,0,0,3531,"2018-03-19"
"4723","M-CLAS JOG. VANILLE 200G",2018,"2018-03-26","2018-04-01",3,13,0,0,0,0,0,3941,"2018-03-26"
"4724","M-CLAS JOG. VANILLE 200G",2018,"2018-04-02","2018-04-08",4,14,0,0,0,0,0,3517,"2018-04-02"
"4725","M-CLAS JOG. VANILLE 200G",2018,"2018-04-09","2018-04-15",4,15,0,0,0,0,0,4379,"2018-04-09"
"4726","M-CLAS JOG. VANILLE 200G",2018,"2018-04-16","2018-04-22",4,16,0,0,0,0,0,4557,"2018-04-16"
"4727","M-CLAS JOG. VANILLE 200G",2018,"2018-04-23","2018-04-29",4,17,0,0,0,0,0,4520,"2018-04-23"
"4728","M-CLAS JOG. VANILLE 200G",2018,"2018-04-30","2018-05-06",5,18,0,0,0,0,0,4647,"2018-04-30"
"4729","M-CLAS JOG. VANILLE 200G",2018,"2018-05-07","2018-05-13",5,19,0,0,0,0,0,3486,"2018-05-07"
"4730","M-CLAS JOG. VANILLE 200G",2018,"2018-05-14","2018-05-20",5,20,0,0,0,0,0,4117,"2018-05-14"
"4731","M-CLAS JOG. VANILLE 200G",2018,"2018-05-21","2018-05-27",5,21,0,0,0,0,0,4215,"2018-05-21"
"4732","M-CLAS JOG. VANILLE 200G",2018,"2018-05-28","2018-06-03",5,22,0,0,0,0,0,4264,"2018-05-28"
"4733","M-CLAS JOG. VANILLE 200G",2018,"2018-06-04","2018-06-10",6,23,0,0,0,0,0,4666,"2018-06-04"
"4734","M-CLAS JOG. VANILLE 200G",2018,"2018-06-11","2018-06-17",6,24,0,0,0,0,0,4447,"2018-06-11"
"4735","M-CLAS JOG. VANILLE 200G",2018,"2018-06-18","2018-06-24",6,25,0,0,0,0,0,3081,"2018-06-18"
"4736","M-CLAS JOG. VANILLE 200G",2018,"2018-06-25","2018-07-01",6,26,0,0,0,0,0,3348,"2018-06-25"
"4737","M-CLAS JOG. VANILLE 200G",2018,"2018-07-02","2018-07-08",7,27,0,0,0,0,0,3928,"2018-07-02"
"4738","M-CLAS JOG. VANILLE 200G",2018,"2018-07-09","2018-07-15",7,28,0,0,0,0,0,3661,"2018-07-09"
"4739","M-CLAS JOG. VANILLE 200G",2018,"2018-07-16","2018-07-22",7,29,0,0,0,0,0,3940,"2018-07-16"
"4740","M-CLAS JOG. VANILLE 200G",2018,"2018-07-23","2018-07-29",7,30,0,0,0,0,0,3841,"2018-07-23"
"4741","M-CLAS JOG. VANILLE 200G",2018,"2018-07-30","2018-08-05",8,31,0,0,0,0,0,3059,"2018-07-30"
"4742","M-CLAS JOG. VANILLE 200G",2018,"2018-08-06","2018-08-12",8,32,0,0,0,0,0,3514,"2018-08-06"
"4743","M-CLAS JOG. VANILLE 200G",2018,"2018-08-13","2018-08-19",8,33,0,0,0,0,0,4266,"2018-08-13"
"4744","M-CLAS JOG. VANILLE 200G",2018,"2018-08-20","2018-08-26",8,34,0,0,0,0,0,4615,"2018-08-20"
"4745","M-CLAS JOG. VANILLE 200G",2018,"2018-08-27","2018-09-02",8,35,0,0,0,0,0,4318,"2018-08-27"
"4746","M-CLAS JOG. VANILLE 200G",2018,"2018-09-03","2018-09-09",9,36,0,0,0,0,0,4217,"2018-09-03"
"4747","M-CLAS JOG. VANILLE 200G",2018,"2018-09-10","2018-09-16",9,37,0,0,0,0,0,4390,"2018-09-10"
"4748","M-CLAS JOG. VANILLE 200G",2018,"2018-09-17","2018-09-23",9,38,0,0,0,0,0,2960,"2018-09-17"
"4749","M-CLAS JOG. VANILLE 200G",2018,"2018-09-24","2018-09-30",9,39,0,0,0,0,0,3240,"2018-09-24"
"4750","M-CLAS JOG. VANILLE 200G",2018,"2018-10-01","2018-10-07",10,40,0,0,0,0,0,3441,"2018-10-01"
"4751","M-CLAS JOG. VANILLE 200G",2018,"2018-10-08","2018-10-14",10,41,0,0,0,0,0,3673,"2018-10-08"
"4752","M-CLAS JOG. VANILLE 200G",2018,"2018-10-15","2018-10-21",10,42,0,0,0,0,0,4338,"2018-10-15"
"4753","M-CLAS JOG. VANILLE 200G",2018,"2018-10-22","2018-10-28",10,43,0,0,0,0,0,4471,"2018-10-22"
"4754","M-CLAS JOG. VANILLE 200G",2018,"2018-10-29","2018-11-04",11,44,0,0,0,0,0,4197,"2018-10-29"
"4755","M-CLAS JOG. VANILLE 200G",2018,"2018-11-05","2018-11-11",11,45,0,0,0,0,0,4446,"2018-11-05"
"4756","M-CLAS JOG. VANILLE 200G",2018,"2018-11-12","2018-11-18",11,46,0,0,0,0,0,3947,"2018-11-12"
"4757","M-CLAS JOG. VANILLE 200G",2018,"2018-11-19","2018-11-25",11,47,0,0,0,0,0,3888,"2018-11-19"
"4758","M-CLAS JOG. VANILLE 200G",2018,"2018-11-26","2018-12-02",11,48,0,0,0,0,0,4207,"2018-11-26"
"4759","M-CLAS JOG. VANILLE 200G",2018,"2018-12-03","2018-12-09",12,49,0,0,0,0,0,4033,"2018-12-03"
"4760","M-CLAS JOG. VANILLE 200G",2018,"2018-12-10","2018-12-16",12,50,0,0,0,0,0,4074,"2018-12-10"
"4761","M-CLAS JOG. VANILLE 200G",2018,"2018-12-17","2018-12-23",12,51,0,0,0,0,0,4382,"2018-12-17"
"4762","M-CLAS JOG. VANILLE 200G",2018,"2018-12-24","2018-12-30",12,52,0,0,0,0,0,2075,"2018-12-24"
"4763","M-CLAS JOG. VANILLE 200G",2019,"2018-12-31","2019-01-06",1,1,0,0,0,0,0,2974,"2018-12-31"
"4764","M-CLAS JOG. VANILLE 200G",2019,"2019-01-07","2019-01-13",1,2,0,0,0,0,0,4052,"2019-01-07"
"4765","M-CLAS JOG. VANILLE 200G",2019,"2019-01-14","2019-01-20",1,3,0,0,0,0,0,4183,"2019-01-14"
"4766","M-CLAS JOG. VANILLE 200G",2019,"2019-01-21","2019-01-27",1,4,0,0,0,0,0,4163,"2019-01-21"
"4767","M-CLAS JOG. VANILLE 200G",2019,"2019-01-28","2019-02-03",1,5,0,0,0,0,0,3816,"2019-01-28"
"4768","M-CLAS JOG. VANILLE 200G",2019,"2019-02-04","2019-02-10",2,6,0,0,0,0,0,3851,"2019-02-04"
"4769","M-CLAS JOG. VANILLE 200G",2019,"2019-02-11","2019-02-17",2,7,0,0,0,0,0,3758,"2019-02-11"
"4770","M-CLAS JOG. VANILLE 200G",2019,"2019-02-18","2019-02-24",2,8,0,0,0,0,0,4242,"2019-02-18"
"4771","M-CLAS JOG. VANILLE 200G",2019,"2019-02-25","2019-03-03",2,9,0,0,0,0,0,4109,"2019-02-25"
"4772","M-CLAS JOG. VANILLE 200G",2019,"2019-03-04","2019-03-10",3,10,0,0,0,0,0,4414,"2019-03-04"
"4773","M-CLAS JOG. VANILLE 200G",2019,"2019-03-11","2019-03-17",3,11,0,0,0,0,0,4286,"2019-03-11"
"4774","M-CLAS JOG. VANILLE 200G",2019,"2019-03-18","2019-03-24",3,12,1,0,0,0,0,5148,"2019-03-18"
"4775","M-CLAS JOG. VANILLE 200G",2019,"2019-03-25","2019-03-31",3,13,1,0,0,0,0,4813,"2019-03-25"
"4776","M-CLAS JOG. VANILLE 200G",2019,"2019-04-01","2019-04-07",4,14,0,0,0,0,0,4612,"2019-04-01"
"4777","M-CLAS JOG. VANILLE 200G",2019,"2019-04-08","2019-04-14",4,15,0,0,0,0,0,4473,"2019-04-08"
"4778","M-CLAS JOG. VANILLE 200G",2019,"2019-04-15","2019-04-21",4,16,0,0,0,0,0,4154,"2019-04-15"
"4779","M-CLAS JOG. VANILLE 200G",2019,"2019-04-22","2019-04-28",4,17,0,0,0,0,0,3825,"2019-04-22"
"4780","M-CLAS JOG. VANILLE 200G",2019,"2019-04-29","2019-05-05",5,18,0,0,0,0,0,4245,"2019-04-29"
"4781","M-CLAS JOG. VANILLE 200G",2019,"2019-05-06","2019-05-12",5,19,0,0,0,0,0,4059,"2019-05-06"
